pointer,field,chars,text_digest
/components/schemas/ApiKeyObject/properties/name/example,example,19,sha256-9d2eb4c5faf05b2e29db4c900c952e94b03d23f347c978ace73d8a4c8d7b8ff2
/components/schemas/ApiKeyObject/properties/object/example,example,7,sha256-8c284055dbb54b7f053a2dc612c3727c7aa36354361055f2110f4903ea8ee29c
/components/schemas/ApiKeyObject/properties/organisation_id/example,example,36,sha256-957ce6f8ea59f64ebcf1baad9dbd1c96db30b61b2ff522931b08b13f38d1d137
/components/schemas/ApiKeyObject/properties/rate_limits/items/properties/type/example,example,8,sha256-ec72420df5dfbdce4111f715c96338df3b7cb75f58e478d2449c9720e560de8c
/components/schemas/ApiKeyObject/properties/rate_limits/items/properties/unit/example,example,3,sha256-9e7ab438597fee20e16e8e441bed0ce966bd59e0fb993fa7c94be31fb1384d88
/components/schemas/ApiKeyObject/properties/rate_limits/items/properties/value/example,example,8,sha256-1aab8ebdafee212923f0d79343279ca8ec3083564893367228d18e9fd7acd027
/components/schemas/ApiKeyObject/properties/reset_usage/example,example,6,sha256-d1a64a1e0ab44cd7c752bedc59af8595c2ffdbce67bd98548dee867fe2e68a66
/components/schemas/ApiKeyObject/properties/scopes/example,example,20,sha256-e8340cd89c23bbcbda31321959036364f84e71086470a5b43fd768e97353dd4d
/components/schemas/ApiKeyObject/properties/status/example,example,6,sha256-96879611650f80a81392a52e0db9b0237669087c4518e1c130e541a505e0eeef
/components/schemas/ApiKeyObject/properties/type/example,example,20,sha256-2fe443cb2c86e6473aa4ef39d7d86b78a66c4da2e3bc505458db094f4502e3d2
/components/schemas/ApiKeyObject/properties/user_id/example,example,36,sha256-70032b0b9c0f8f92b027ce6ab475c9fc47fab5996e872f2e71d7e2a22c59d3d7
/components/schemas/ApiKeyObject/properties/workspace_id/example,example,14,sha256-5d368921185c6fb4b3fb486d198692616e9ad2d752da99ceaae60250ef11dd5f
/components/schemas/ApiKeyObjectList/properties/total/example,example,6,sha256-d6bae4a60ad0ef8a6dee9a3fadb606d0e8cc0092a74b7e36dcbd2260e3526b8d
/components/schemas/AporiaParameters/properties/projectID/description,description,29,sha256-ebc2cce55fb365514040f32e918b7d07e028872261811faf20d1c45436e1f177
/components/schemas/AporiaParameters/properties/timeout/description,description,23,sha256-b113d346932d0df037b46e0fd1c42634a043759fb73ad34188a129d4070fb120
/components/schemas/AssistantObject/description,description,64,sha256-fef0cf044ce8c05fd769620f96237b440f1f4c684036db7d072e33ed76a37139
/components/schemas/AssistantObject/properties/created_at/description,description,67,sha256-a7758edc93497c7718e8261f5791eb50f4f4851dee0f6f1a7b0f095d267d84e2
/components/schemas/AssistantObject/properties/description/description,description,72,sha256-8de7ba11af04038b22546b97888e3cace7054a386cc474d53e9dfef1031d54fb
/components/schemas/AssistantObject/properties/id/description,description,57,sha256-9a3dc6c99f297e48af0c86dc1e7fdbf12483be912d6de9453e5f82e69c250826
/components/schemas/AssistantObject/properties/instructions/description,description,91,sha256-a13cbf36c76dd70a81bbfdcdb58e5a11e01a2635e333602a2a7458fc8bc4d4c0
/components/schemas/AssistantObject/properties/metadata/description,description,251,sha256-aadc6b3206c81bd0e8d27ed365f2f94d919dccadd091177eb85e60996bf76904
/components/schemas/AssistantObject/properties/model/description,description,259,sha256-4dc5a6c9a7e421b736bdcd878b7f1688ffaa31fc2b69eded00ab8015bacb3cba
/components/schemas/AssistantObject/properties/name/description,description,65,sha256-ef68e3c36d8bc403a1c97ffc44d22f998f1de2d7dbb63a648687aef862d3099e
/components/schemas/AssistantObject/properties/object/description,description,45,sha256-a9ef13d7ef817447beabd7e3a2ce02fb61b4268a24ad8057cf61d0ef7d28d3cb
/components/schemas/AssistantObject/properties/temperature/description,description,181,sha256-8f1311d8a1bf5bb43b88292524d8485d33e83ee79c500dabb5e9b658ff00a53f
/components/schemas/AssistantObject/properties/temperature/example,example,6,sha256-0b6477aecfbf4beb7578413d2833a505e8f36d56a749ed3fcc43f85c537408d9
/components/schemas/AssistantObject/properties/tool_resources/description,description,243,sha256-672ec280aebedd784ba67dc3efaa032eb84e5706011681c9e6693dfc222863c8
/components/schemas/AssistantObject/properties/tool_resources/properties/code_interpreter/properties/file_ids/description,description,184,sha256-fa007ec92a762143bb91f4c7e5bf66f1517b8ae7ce0608abad138b31bc9c930c
/components/schemas/AssistantObject/properties/tool_resources/properties/file_search/properties/vector_store_ids/description,description,194,sha256-395991d2654a8dc538c33990cf058c63f04beaee2c77b512e00456a18b101d7d
/components/schemas/AssistantObject/properties/tools/description,description,164,sha256-72a419ed8b71be1adc7a33718f831a53cd67248f2a12f2c71b8d4e8013c39b70
/components/schemas/AssistantObject/properties/top_p/description,description,303,sha256-a5c789734dc3e4742b839a23382c9771c4af9a0987dafa36b299dc79bbb073be
/components/schemas/AssistantObject/properties/top_p/example,example,6,sha256-0b6477aecfbf4beb7578413d2833a505e8f36d56a749ed3fcc43f85c537408d9
/components/schemas/AssistantObject/x-code-samples,x-code-samples,555,sha256-db2eda21acb7804ab498cf5eff2d5979780c9c5e2bc8e4421c517843ac3750ad
/components/schemas/AssistantStreamEvent/description,description,936,sha256-cfdc59dd524f83c1db0db5615a49ad7734cde2e682bd49c527f705dd55e5dfd4
/components/schemas/AssistantStreamEvent/x-code-samples,x-code-samples,41,sha256-cc3b72c6d97f48a65f448bfeb650a4c531199b6736c48f720719b292b9cca728
/components/schemas/AssistantToolsCode/properties/type/description,description,50,sha256-297796c683fea8007a317b90900a8ea3776db3e2c1ca41073f70477b4ccd86e0
/components/schemas/AssistantToolsFileSearch/properties/file_search/description,description,35,sha256-f33040fe5cb45332ecea3e30522b308f6fda667910d54feae7433353045ae283
/components/schemas/AssistantToolsFileSearch/properties/file_search/properties/max_num_results/description,description,410,sha256-b3bd30545f493d287953e9ad5b34ff4d2303f4d647361e973b0d32c2d0a6ed5d
/components/schemas/AssistantToolsFileSearch/properties/type/description,description,45,sha256-4a9760b68b14b1f7e395837eff8665675a7b8974e6054283117f99b7f05bedfa
/components/schemas/AssistantToolsFileSearchTypeOnly/properties/type/description,description,45,sha256-4a9760b68b14b1f7e395837eff8665675a7b8974e6054283117f99b7f05bedfa
/components/schemas/AssistantToolsFunction/properties/type/description,description,42,sha256-8fb81e686a0a311c18dda249ee549c04352c18d693645aae9e903f0974cb4ae3
/components/schemas/AssistantsApiResponseFormat/description,description,195,sha256-77798b17460ed4acf9f98a3980b758cdfcbd6189c8812765a069a3eaee933949
/components/schemas/AssistantsApiResponseFormat/properties/type/description,description,39,sha256-d377da45d2d334c1cdf77e0304f1820fb9d0abb83135751deb8f921381a3e94d
/components/schemas/AssistantsApiResponseFormat/properties/type/example,example,11,sha256-4cb54e4007c783209b1744e09bef141cd55239584f3c70c334780d865e2b5960
/components/schemas/AssistantsApiResponseFormatOption/description,description,881,sha256-c3cd3d85dc1411cd0e29b138ad9f54b6b9e3e72ea7bd7d6bc348480f3458cd5a
/components/schemas/AssistantsApiResponseFormatOption/oneOf/0/description,description,28,sha256-57808ca30d6f53663bbe40e66d2a02af632781193056b035cb81b88817cb6911
/components/schemas/AssistantsApiToolChoiceOption/description,description,494,sha256-06f4d4d706374a929546c6613f6b50642ebacd3eed01f73552caf1fb236a18c7
/components/schemas/AssistantsApiToolChoiceOption/oneOf/0/description,description,257,sha256-c6322a53fe10f11c6343bb27125b3bc62e67e848d82df02e95dbccbff4be3904
/components/schemas/AssistantsNamedToolChoice/description,description,86,sha256-33afe7255b337ee955027151b542e809105b2983078f68bea502fe54fcbb4293
/components/schemas/AssistantsNamedToolChoice/properties/function/properties/name/description,description,33,sha256-5071f76f1de6ec37b0a6a97231e43974714b6432e8a3558a2da29e265c2a6b20
/components/schemas/AssistantsNamedToolChoice/properties/type/description,description,74,sha256-fc9de24a428690115c8fcecfa29ab94f56541add035512558810e9d91f9a9060
/components/schemas/AuditLogObjectList/properties/object/description,description,33,sha256-8c49d983515576aca9284f1c12851500b623d67cf73fd18bc3b9eb8d149a5916
/components/schemas/AuditLogObjectList/properties/records/items/properties/action/description,description,32,sha256-ac29dcc20457633b8a3b79d085a49e5756b494b878d53d7f433c35b9eb2ff108
/components/schemas/AuditLogObjectList/properties/records/items/properties/client_ip/description,description,24,sha256-e5a3efac35baf7455d20da6d7c3de5d3db90352a304fec415bbeea72388437f3
/components/schemas/AuditLogObjectList/properties/records/items/properties/country/description,description,41,sha256-de446e4dc9de23208292a03cfde2ff38d277e94d853a894a987412fcefee779b
/components/schemas/AuditLogObjectList/properties/records/items/properties/method/description,description,32,sha256-46f5d9a251bb572d9638bd3a3b85916b1d917e117944a72e11df3a8d9c0443b7
/components/schemas/AuditLogObjectList/properties/records/items/properties/organisation_id/description,description,42,sha256-216450e9c2e5cfcd608481521a6c52fd08b411932e4115266c9ecbfadf4c729e
/components/schemas/AuditLogObjectList/properties/records/items/properties/query_params/description,description,35,sha256-9ea290dfae98f1dad989537eaa4db19c3230e88132c3f3fb156d1289772006a9
/components/schemas/AuditLogObjectList/properties/records/items/properties/request_body/description,description,31,sha256-312e492eb999897488e210217107def1f7ffd615dabe800cfffc2134cfd9c940
/components/schemas/AuditLogObjectList/properties/records/items/properties/request_headers/description,description,53,sha256-ba5aff758fa8f92c5a25ee037e133a05bab2651baff5e1d287352da936100890
/components/schemas/AuditLogObjectList/properties/records/items/properties/request_id/description,description,24,sha256-b526c837237bc88476ae75caba26276db4165b682589b3d263cbcd39b091056b
/components/schemas/AuditLogObjectList/properties/records/items/properties/resource_type/description,description,34,sha256-848f20dbfc57310a12bd40d5e052fe9343fe6cf09f2201e2233af9d97c973b06
/components/schemas/AuditLogObjectList/properties/records/items/properties/response_status_code/description,description,32,sha256-73e2a00abc5dbce414403ede7b77f5732348bc0aab0d27af960f62d51f8b2d56
/components/schemas/AuditLogObjectList/properties/records/items/properties/timestamp/description,description,37,sha256-ed1efb364fae68eef84917fbb69b67482de75bc69b8d6ad7dbd535da02073422
/components/schemas/AuditLogObjectList/properties/records/items/properties/uri/description,description,26,sha256-3432776ae35ae0f70b8e5fde3ff32a5cb26479018b033994ffcc5981787cfe47
/components/schemas/AuditLogObjectList/properties/records/items/properties/user_id/description,description,35,sha256-f2360be5959d861d2eda3dd2ad784ed8326643689ad539015f4bca9eb084b952
/components/schemas/AuditLogObjectList/properties/records/items/properties/user_type/description,description,33,sha256-412fb6eb52b39cb1e0b671106f249bab67847868eec09c0cc6f3fb7dcca1fa19
/components/schemas/AuditLogObjectList/properties/records/items/properties/workspace_id/description,description,43,sha256-5f5e7c80096b6245f2dca68813ba20a8d85e44b05177a7461465f6ca49d70b24
/components/schemas/AuditLogObjectList/properties/total/description,description,39,sha256-9ce1dd522328a294b75dff175283397ce3c2463cdf29cf83b9fe449e14037f86
/components/schemas/AutoChunkingStrategyRequestParam/description,description,122,sha256-996443e6d2ad15e968c5bbce79675e99a2d4f79cc9881160e395146ce768050e
/components/schemas/AutoChunkingStrategyRequestParam/properties/type/description,description,14,sha256-3fee2e00be47d587e7022a84184e1feb8db685708243a5f56b3f89e75b9c78f0
/components/schemas/AzureAIConfiguration/properties/azure_api_version/description,description,17,sha256-d290cd3059b12bbfb644d8c00763980855a11390234589a1158007b36f98c0af
/components/schemas/AzureAIConfiguration/properties/azure_auth_mode/description,description,32,sha256-b3b754fe9e3afe64ee326d783d3dd61c4679641e77bffd27ea1853d7d33df6e3
/components/schemas/AzureAIConfiguration/properties/azure_deployment_name/description,description,21,sha256-223e87706bf2bd51c80cf27921bb1a1b9be3258eecc23c66f4f997bb4e107cb5
/components/schemas/AzureAIConfiguration/properties/azure_entra_client_id/description,description,44,sha256-437164e50d0566ecfd59b0e7646fd32f1fdd4d8edd5499f11f8ed5c19cdcdd3b
/components/schemas/AzureAIConfiguration/properties/azure_entra_client_secret/description,description,48,sha256-8ab4a9b52c557d85ca6d222867872e43e5e5f7f753ea5800f20adda92016effb
/components/schemas/AzureAIConfiguration/properties/azure_entra_tenant_id/description,description,44,sha256-3fe810250c9fc20238e96a6c6a8522489e48c1e86950ba029515550458327773
/components/schemas/AzureAIConfiguration/properties/azure_foundry_url/description,description,20,sha256-b378c8fa5be384d68b9ecc403e6d08e0d762626b7af7b3210ab882bd94354692
/components/schemas/AzureAIConfiguration/properties/azure_managed_client_id/description,description,54,sha256-cb2aadbe64006f5a34c606fce275a05c37a4516373d16becbbd73798192d94aa
/components/schemas/AzureContentSafetyParameters/properties/apiVersion/description,description,38,sha256-d1944db2ad5808ce9278ad53468fbc46187d915a95bedf404e976b9eddb1db06
/components/schemas/AzureContentSafetyParameters/properties/blocklistNames/description,description,41,sha256-2d789703a367dc8f263d94104edbb0e88418e1d133efcfd1bc62c58e0eaa3234
/components/schemas/AzureContentSafetyParameters/properties/categories/description,description,27,sha256-6ff0d5adfaf6d56f1180fd0b7de113e5305f1e505c43f5bdc5236d1aa220a281
/components/schemas/AzureContentSafetyParameters/properties/severity/description,description,45,sha256-59327c91a4ed0ca88abbaafc14d38882085a9d599d2095b102c059b90c996781
/components/schemas/AzureContentSafetyParameters/properties/timeout/description,description,23,sha256-b113d346932d0df037b46e0fd1c42634a043759fb73ad34188a129d4070fb120
/components/schemas/AzureDeploymentConfig/properties/alias/description,description,24,sha256-99e8f842faf7afa88d7e2093b7074b5daa0c9810d38b5b3bd8fa4a2a98163081
/components/schemas/AzureDeploymentConfig/properties/azure_api_version/description,description,17,sha256-d290cd3059b12bbfb644d8c00763980855a11390234589a1158007b36f98c0af
/components/schemas/AzureDeploymentConfig/properties/azure_deployment_name/description,description,21,sha256-223e87706bf2bd51c80cf27921bb1a1b9be3258eecc23c66f4f997bb4e107cb5
/components/schemas/AzureDeploymentConfig/properties/azure_model_slug/description,description,16,sha256-c1ecc3025ce25045658379c869978a0a3ba05874c4ed5b6dc522337c31d64411
/components/schemas/AzureDeploymentConfig/properties/is_default/description,description,38,sha256-f2ea99fd71510e7c8ea9c89610d3647a8068d06cb9b089e2095d02ed3bf0f210
/components/schemas/AzureOpenAIConfiguration/properties/azure_auth_mode/description,description,29,sha256-83ca2ea10d659a6c31ba6abaf2c0b891336c13ce347fbbeb08d5828ff8f9a92d
/components/schemas/AzureOpenAIConfiguration/properties/azure_entra_client_id/description,description,44,sha256-437164e50d0566ecfd59b0e7646fd32f1fdd4d8edd5499f11f8ed5c19cdcdd3b
/components/schemas/AzureOpenAIConfiguration/properties/azure_entra_client_secret/description,description,48,sha256-8ab4a9b52c557d85ca6d222867872e43e5e5f7f753ea5800f20adda92016effb
/components/schemas/AzureOpenAIConfiguration/properties/azure_entra_tenant_id/description,description,44,sha256-3fe810250c9fc20238e96a6c6a8522489e48c1e86950ba029515550458327773
/components/schemas/AzureOpenAIConfiguration/properties/azure_managed_client_id/description,description,54,sha256-cb2aadbe64006f5a34c606fce275a05c37a4516373d16becbbd73798192d94aa
/components/schemas/AzureOpenAIConfiguration/properties/azure_resource_name/description,description,26,sha256-fbc1c58485fb91d2298bb6091be420853fbbccc001810fefdf7cc9a46a63748a
/components/schemas/AzurePIIParameters/properties/apiVersion/description,description,38,sha256-d1944db2ad5808ce9278ad53468fbc46187d915a95bedf404e976b9eddb1db06
/components/schemas/AzurePIIParameters/properties/domain/description,description,23,sha256-d6c839f8412db5e15454ec6e1f9210c11a4624f87a87ca66d66944a265d9d560
/components/schemas/AzurePIIParameters/properties/modelVersion/description,description,41,sha256-0ad89f9c548b9e6223ea1d0fbfc1747328cbe48050b6fced65189ba50b20d2f3
/components/schemas/AzurePIIParameters/properties/redact/description,description,30,sha256-7dbf1ab9ec82b56b2bc493e7ffe9b82099178027e1f5144fe4568eff1291eb78
/components/schemas/AzurePIIParameters/properties/timeout/description,description,23,sha256-b113d346932d0df037b46e0fd1c42634a043759fb73ad34188a129d4070fb120
/components/schemas/BasicParameters/description,description,46,sha256-1be79e1aaf5fcad137cc5498b265b570f112ea40f7fc2c6cba80f786da454e6c
/components/schemas/Batch/properties/cancelled_at/description,description,65,sha256-ea1ad7300ddc010c28bbed95c8aa051c21410f10798df463591e215aaa663b6b
/components/schemas/Batch/properties/cancelling_at/description,description,70,sha256-a7c9e293c121f7ab7954e7b1e0922d60efa2ffb2fe1c05a5b1970747cd60ea74
/components/schemas/Batch/properties/completed_at/description,description,65,sha256-23900f4894094f8902ced550256e64ca88f9ac4af393f53437c0169c19b431ff
/components/schemas/Batch/properties/completion_window/description,description,58,sha256-639cc2495ba29b7caf98792c72b7d9813711e4ecca7c019bc68a01d12fa00951
